Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base()
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::deque<int, std::allocator<int> >::begin()
  0.00      0.09     0.00        1     0.00     0.00  std::deque<int, std::allocator<int> >::deque()
  0.00      0.09     0.00        1     0.00     0.00  std::deque<int, std::allocator<int> >::~deque()
  0.00      0.09     0.00        1     0.00     0.00  std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>()
  0.00      0.09     0.00        1     0.00     0.00  std::stack<int, std::deque<int, std::allocator<int> > >::~stack()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_default_initialize(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::end()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::~vector()
  0.00      0.09     0.00        1     0.00     0.00  std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  0.00      0.09     0.00        1     0.00     0.00  std::pair<int, int>* std::__uninitialized_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::pair<int, int>* std::__uninitialized_default_n_a<std::pair<int, int>*, unsigned long, std::pair<int, int> >(std::pair<int, int>*, unsigned long, std::allocator<std::pair<int, int> >&)
  0.00      0.09     0.00        1     0.00     0.00  void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Destroy<std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.09     0.00        1     0.00     0.00  void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.09     0.00        1     0.00     0.00  std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 11.11% of 0.09 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     94.4    0.00    0.09                 main [1]
                0.00    0.09       1/1           findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
                0.00    0.00   60000/60000       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [42]
                0.00    0.00       1/1           std::allocator<std::pair<int, int> >::allocator() [353]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&) [407]
                0.00    0.00       1/3           std::allocator<std::pair<int, int> >::~allocator() [310]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [408]
-----------------------------------------------
                0.00    0.09       1/1           main [1]
[2]     94.4    0.00    0.09       1         findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
                0.00    0.03   10000/10000       DFSUtilList(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.03    4292/4292        fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.01       2/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [11]
                0.00    0.01       1/1           getTransposeList(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [12]
                0.00    0.01   10000/10000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, int>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, int) [14]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [43]
                0.00    0.00   20000/40000       std::_Bit_reference::operator bool() const [55]
                0.00    0.00   20000/20000       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [107]
                0.00    0.00   10001/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() [95]
                0.00    0.00   10001/10001       bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [179]
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [181]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [194]
                0.00    0.00   10000/20000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator->() const [111]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [230]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [191]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [218]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [217]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector() [225]
                0.00    0.00   10000/10000       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [220]
                0.00    0.00   10000/36383       std::vector<int, std::allocator<int> >::~vector() [65]
                0.00    0.00   10000/10000       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [221]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() [139]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() [138]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [195]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [192]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [321]
                0.00    0.00       1/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::list(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [336]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [322]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [352]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [351]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [400]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [356]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [412]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [357]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [411]
                0.00    0.00       1/60001       std::vector<bool, std::allocator<bool> >::begin() [33]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [417]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [402]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [403]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [401]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [413]
-----------------------------------------------
                0.00    0.03   10000/20000       fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.03   10000/20000       DFSUtilList(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [7]
[3]     61.1    0.00    0.05   20000         std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [3]
                0.00    0.05   20000/20000       void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [4]
-----------------------------------------------
                0.00    0.05   20000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [3]
[4]     61.1    0.00    0.05   20000         void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [4]
                0.01    0.04   20000/20000       void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [5]
                0.00    0.00   20000/20000       std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::iterator_category std::__iterator_category<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > const&) [165]
-----------------------------------------------
                0.01    0.04   20000/20000       void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [4]
[5]     61.1    0.01    0.04   20000         void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [5]
                0.04    0.00 99990000/100000000     std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [6]
-----------------------------------------------
                0.00    0.00   10000/100000000     getTransposeList(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [12]
                0.04    0.00 99990000/100000000     void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [5]
[6]     50.0    0.04    0.00 100000000         std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [6]
-----------------------------------------------
                0.00    0.03   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[7]     30.6    0.00    0.03   10000         DFSUtilList(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.03   10000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [3]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [43]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [44]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [117]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::push_back(int const&) [223]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [93]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [77]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [80]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [79]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [78]
                0.00    0.00   10000/40000       std::_Bit_reference::operator bool() const [55]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [81]
-----------------------------------------------
                                5708             fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.03    4292/4292        findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[8]     30.6    0.00    0.03    4292+5708    fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.03   10000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [3]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [43]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [44]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [117]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [93]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [77]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [80]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [79]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [78]
                0.00    0.00   10000/40000       std::_Bit_reference::operator bool() const [55]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [81]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [219]
                                5708             fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
-----------------------------------------------
                0.01    0.00   10000/20000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, int>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, int) [14]
                0.01    0.00   10000/20000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [15]
[9]     16.7    0.01    0.01   20000         void std::__advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [9]
                0.01    0.00 100221953/100221953     std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [16]
-----------------------------------------------
                0.01    0.00       2/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [11]
[10]    16.7    0.01    0.00       2         std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_List_base() [10]
                0.00    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_clear() [333]
                0.00    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_List_impl::~_List_impl() [332]
-----------------------------------------------
                0.00    0.01       2/2           findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[11]    16.7    0.00    0.01       2         std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [11]
                0.01    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_List_base() [10]
-----------------------------------------------
                0.00    0.01       1/1           findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[12]     8.3    0.00    0.01       1         getTransposeList(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [12]
                0.00    0.01   10000/10000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [13]
                0.00    0.00   10000/100000000     std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [6]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [44]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [77]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [80]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [79]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [78]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() [95]
                0.00    0.00   10000/20000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator->() const [111]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [231]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [81]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [321]
                0.00    0.00       1/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::list(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [336]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [322]
                0.00    0.00       1/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [93]
-----------------------------------------------
                0.00    0.01   10000/10000       getTransposeList(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [12]
[13]     8.3    0.00    0.01   10000         std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [13]
                0.00    0.01   10000/10000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [15]
-----------------------------------------------
                0.00    0.01   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
